packets_per_sec,avg_packet_size
86,157.69767441860466
86,157.69767441860466
78,168.48717948717947
86,158.09302325581396
85,158.6235294117647
87,156.29885057471265
86,158.01162790697674
86,157.32558139534885
88,157.97727272727272
84,156.9404761904762
88,158.11363636363637
33,156.3030303030303
59,234.22033898305085
87,156.8735632183908
86,157.91860465116278
86,157.86046511627907
86,158.15116279069767
86,157.22093023255815
86,157.22093023255815
86,158.02325581395348
86,157.98837209302326
86,157.5
87,158.6206896551724
85,156.8
86,157.86046511627907
86,157.48837209302326
87,158.83908045977012
86,157.53488372093022
87,156.57471264367817
85,159.14117647058825
87,156.13793103448276
85,159.08235294117648
46,154.32608695652175
55,229.03636363636363
86,157.7674418604651
86,158.54651162790697
86,157.5
86,157.58139534883722
84,157.20238095238096
87,161.39080459770116
86,158.03488372093022
87,156.58620689655172
86,157.04651162790697
85,159.6705882352941
87,156.42528735632183
86,157.8139534883721
86,157.46511627906978
86,157.3139534883721
86,157.7093023255814
86,158.0581395348837
86,157.8953488372093
86,157.3139534883721
86,157.67441860465115
57,156.9298245614035
42,264.3095238095238
85,156.1764705882353
88,158.3409090909091
86,157.63953488372093
85,159.05882352941177
85,156.56470588235294
86,159.75581395348837
85,158.85882352941175
87,156.86206896551724
86,157.48837209302326
85,158.61176470588236
87,157.27586206896552
87,158.5977011494253
86,157.4418604651163
85,156.1764705882353
87,159.10344827586206
85,156.6235294117647
87,159.02298850574712
87,155.98850574712642
86,157.7093023255814
65,157.2
24,328.375
84,161.45238095238096
86,158.38372093023256
86,157.6627906976744
86,157.6627906976744
86,157.87209302325581
86,157.30232558139534
86,157.41860465116278
87,159.4022988505747
85,156.48235294117646
87,158.60919540229884
87,157.1494252873563
85,158.71764705882353
86,157.4418604651163
87,156.10344827586206
86,158.02325581395348
86,157.77906976744185
86,157.7674418604651
86,157.4418604651163
86,158.06976744186048
77,156.63636363636363
0,
2,60.0
102,200.51960784313727
81,162.66666666666666
84,160.36904761904762
88,157.36363636363637
85,159.05882352941177
86,157.7325581395349
86,157.86046511627907
85,158.72941176470587
86,157.54651162790697
86,157.4418604651163
86,158.30232558139534
86,157.69767441860466
86,157.52325581395348
86,157.6627906976744
86,157.1860465116279
86,157.9418604651163
87,159.05747126436782
84,160.17857142857142
85,156.21176470588236
87,159.6206896551724
4,51.0
83,217.25301204819277
86,158.04651162790697
86,157.88372093023256
86,157.41860465116278
86,158.24418604651163
80,162.7625
88,157.60227272727272
87,159.11494252873564
86,157.54651162790697
86,157.32558139534885
85,159.30588235294118
86,157.7093023255814
86,157.67441860465115
85,158.7058823529412
87,156.2183908045977
84,158.41666666666666
88,157.51136363636363
84,160.36904761904762
86,157.2674418604651
86,158.04651162790697
15,152.6
83,210.25301204819277
86,157.7674418604651
85,159.30588235294118
87,156.45977011494253
86,157.86046511627907
85,158.51764705882354
86,157.91860465116278
87,156.60919540229884
86,157.43023255813952
86,157.65116279069767
84,160.70238095238096
86,157.51162790697674
86,157.88372093023256
86,156.7906976744186
87,159.48275862068965
86,158.0581395348837
86,157.2093023255814
84,160.52380952380952
87,156.02298850574712
86,157.96511627906978
25,155.24
55,243.85454545454544
76,174.18421052631578
64,195.25
84,160.01190476190476
88,157.61363636363637
84,157.45238095238096
87,159.0344827586207
87,156.6551724137931
86,157.62790697674419
86,157.75581395348837
86,157.7093023255814
86,157.51162790697674
86,158.19767441860466
86,157.43023255813952
86,157.54651162790697
86,157.84883720930233
86,157.5
86,157.97674418604652
87,158.16091954022988
86,158.1046511627907
36,153.52777777777777
53,235.71698113207546
81,166.8148148148148
87,157.4022988505747
85,158.69411764705882
86,157.72093023255815
85,156.11764705882354
88,157.51136363636363
86,158.03488372093022
86,157.80232558139534
86,157.04651162790697
86,158.41860465116278
87,158.83908045977012
85,156.58823529411765
88,157.5909090909091
84,157.17857142857142
86,157.7093023255814
87,159.32183908045977
86,157.86046511627907
86,157.2674418604651
87,156.66666666666666
55,156.61818181818182
45,250.15555555555557
86,157.40697674418604
86,158.37209302325581
86,157.63953488372093
86,157.8139534883721
85,158.95294117647057
85,158.63529411764705
87,158.8505747126437
85,156.8235294117647
88,157.5681818181818
86,157.46511627906978
86,157.96511627906978
86,157.74418604651163
86,157.4418604651163
86,157.53488372093022
86,157.77906976744185
86,157.8372093023256
86,157.8372093023256
86,157.19767441860466
86,157.7093023255814
65,157.2
32,303.75
85,158.6705882352941
82,165.97560975609755
84,157.79761904761904
87,158.89655172413794
86,157.82558139534885
86,157.02325581395348
86,157.9418604651163
87,156.6206896551724
86,157.8953488372093
86,157.43023255813952
86,158.19767441860466
86,157.45348837209303
86,157.6046511627907
86,156.95348837209303
86,157.98837209302326
87,159.24137931034483
85,156.50588235294117
86,157.5
88,158.0681818181818
73,156.53424657534248
16,450.125
95,151.78947368421052
86,158.54651162790697
86,157.88372093023256
86,157.09302325581396
86,158.19767441860466
82,157.53658536585365
89,161.22471910112358
86,157.74418604651163
87,156.11494252873564
86,157.95348837209303
84,160.70238095238096
86,157.53488372093022
85,158.6705882352941
83,156.50602409638554
86,162.3139534883721
86,157.8372093023256
85,158.98823529411766
88,157.60227272727272
85,156.6
77,167.84415584415584
83,207.33734939759037
31,414.7741935483871
86,157.87209302325581
87,156.35632183908046
86,157.6627906976744
86,157.65116279069767
86,157.91860465116278
86,157.52325581395348
83,161.4578313253012
87,155.80459770114942
86,158.5
86,157.82558139534885
86,157.5
86,157.59302325581396
87,158.5977011494253
85,157.03529411764706
87,158.58620689655172
87,156.66666666666666
86,157.08139534883722
85,159.68235294117648
10,139.1
82,212.32926829268294
75,173.28
86,158.0581395348837
86,157.67441860465115
86,157.86046511627907
86,157.27906976744185
86,157.91860465116278
86,157.82558139534885
86,157.43023255813952
86,157.65116279069767
85,161.88235294117646
85,156.2941176470588
87,159.05747126436782
87,155.70114942528735
86,158.19767441860466
85,159.30588235294118
86,157.2093023255814
87,156.7816091954023
85,158.47058823529412
87,156.7471264367816
25,155.24
69,220.1014492753623
85,156.27058823529413
88,158.5681818181818
85,158.8470588235294
86,157.52325581395348
85,156.21176470588236
87,159.0344827586207
86,157.87209302325581
87,156.41379310344828
83,158.97590361445782
89,156.57303370786516
86,157.51162790697674
81,162.07407407407408
76,174.1578947368421
88,157.5340909090909
86,158.01162790697674
86,157.32558139534885
86,157.97674418604652
85,155.45882352941177
85,159.45882352941177
38,153.76315789473685
35,280.77142857142854
69,183.8695652173913
86,160.87209302325581
86,157.6627906976744
86,157.80232558139534
86,157.2325581395349
73,176.67123287671234
85,158.87058823529412
87,159.0344827586207
86,157.2093023255814
85,156.89411764705883
85,161.6235294117647
85,156.50588235294117
88,157.6590909090909
85,158.52941176470588
86,157.72093023255815
87,156.68965517241378
86,157.8372093023256
86,157.25581395348837
82,162.82926829268294
61,157.13114754098362
30,279.43333333333334
69,194.84057971014494
81,162.17283950617283
85,161.14117647058825
86,158.27906976744185
86,157.58139534883722
82,162.1829268292683
87,156.7471264367816
86,157.90697674418604
86,157.75581395348837
86,157.43023255813952
86,158.2674418604651
86,157.37209302325581
86,157.75581395348837
86,157.03488372093022
86,157.8139534883721
86,158.02325581395348
86,157.7093023255814
87,158.3793103448276
86,158.27906976744185
72,155.26388888888889
